Parking_lot,file_name,month,day,year,hour,minute,yolo_car_count
StevensCreek,02-06-2020-14-31.jpeg,6,2,2020,14,31,1
StevensCreek,02-06-2020-14-41.jpeg,6,2,2020,14,41,1
StevensCreek,02-06-2020-14-51.jpeg,6,2,2020,14,51,0
StevensCreek,02-06-2020-15-01.jpeg,6,2,2020,15,1,0
StevensCreek,02-06-2020-15-11.jpeg,6,2,2020,15,11,3
StevensCreek,02-06-2020-15-21.jpeg,6,2,2020,15,21,3
StevensCreek,02-06-2020-15-31.jpeg,6,2,2020,15,31,2
StevensCreek,02-06-2020-15-41.jpeg,6,2,2020,15,41,2
StevensCreek,02-06-2020-15-51.jpeg,6,2,2020,15,51,2
StevensCreek,02-06-2020-16-02.jpeg,6,2,2020,16,2,3
StevensCreek,02-06-2020-16-12.jpeg,6,2,2020,16,12,5
StevensCreek,02-06-2020-16-22.jpeg,6,2,2020,16,22,4
StevensCreek,02-06-2020-16-32.jpeg,6,2,2020,16,32,4
StevensCreek,02-06-2020-16-42.jpeg,6,2,2020,16,42,5
StevensCreek,02-06-2020-16-52.jpeg,6,2,2020,16,52,5
StevensCreek,02-06-2020-17-02.jpeg,6,2,2020,17,2,5
StevensCreek,02-06-2020-17-12.jpeg,6,2,2020,17,12,4
StevensCreek,02-06-2020-17-22.jpeg,6,2,2020,17,22,3
StevensCreek,02-06-2020-17-32.jpeg,6,2,2020,17,32,5
StevensCreek,02-06-2020-17-42.jpeg,6,2,2020,17,42,5
StevensCreek,02-06-2020-17-52.jpeg,6,2,2020,17,52,4
StevensCreek,02-06-2020-18-02.jpeg,6,2,2020,18,2,5
StevensCreek,02-06-2020-18-12.jpeg,6,2,2020,18,12,5
StevensCreek,02-06-2020-18-22.jpeg,6,2,2020,18,22,4
StevensCreek,02-06-2020-18-32.jpeg,6,2,2020,18,32,3
StevensCreek,02-06-2020-18-42.jpeg,6,2,2020,18,42,3
StevensCreek,02-06-2020-18-53.jpeg,6,2,2020,18,53,3
StevensCreek,02-06-2020-19-04.jpeg,6,2,2020,19,4,4
StevensCreek,02-06-2020-19-15.jpeg,6,2,2020,19,15,4
StevensCreek,02-06-2020-19-26.jpeg,6,2,2020,19,26,3
StevensCreek,02-06-2020-19-37.jpeg,6,2,2020,19,37,5
StevensCreek,02-06-2020-19-47.jpeg,6,2,2020,19,47,3
StevensCreek,02-06-2020-19-57.jpeg,6,2,2020,19,57,1
StevensCreek,02-06-2020-20-07.jpeg,6,2,2020,20,7,4
StevensCreek,02-06-2020-20-18.jpeg,6,2,2020,20,18,4
StevensCreek,02-06-2020-20-28.jpeg,6,2,2020,20,28,4
StevensCreek,02-06-2020-20-38.jpeg,6,2,2020,20,38,5
StevensCreek,02-06-2020-20-48.jpeg,6,2,2020,20,48,6
StevensCreek,02-06-2020-20-58.jpeg,6,2,2020,20,58,6
StevensCreek,02-06-2020-21-08.jpeg,6,2,2020,21,8,4
StevensCreek,02-06-2020-21-19.jpeg,6,2,2020,21,19,5
StevensCreek,02-06-2020-21-30.jpeg,6,2,2020,21,30,2
StevensCreek,02-06-2020-21-40.jpeg,6,2,2020,21,40,2
StevensCreek,02-06-2020-21-50.jpeg,6,2,2020,21,50,2
Glenrose,02-06-2020-12-03.jpeg,6,2,2020,12,3,3
Glenrose,02-06-2020-12-19.jpeg,6,2,2020,12,19,3
Glenrose,02-06-2020-12-27.jpeg,6,2,2020,12,27,4
Glenrose,02-06-2020-13-16.jpeg,6,2,2020,13,16,5
Glenrose,02-06-2020-13-30.jpeg,6,2,2020,13,30,6
Glenrose,02-06-2020-13-40.jpeg,6,2,2020,13,40,7
Glenrose,02-06-2020-13-50.jpeg,6,2,2020,13,50,9
Glenrose,02-06-2020-14-01.jpeg,6,2,2020,14,1,9
Glenrose,02-06-2020-14-11.jpeg,6,2,2020,14,11,9
Glenrose,02-06-2020-14-21.jpeg,6,2,2020,14,21,8
Glenrose,02-06-2020-14-31.jpeg,6,2,2020,14,31,10
Glenrose,02-06-2020-14-41.jpeg,6,2,2020,14,41,10
Glenrose,02-06-2020-14-51.jpeg,6,2,2020,14,51,8
Glenrose,02-06-2020-15-01.jpeg,6,2,2020,15,1,8
Glenrose,02-06-2020-15-11.jpeg,6,2,2020,15,11,5
Glenrose,02-06-2020-15-21.jpeg,6,2,2020,15,21,4
Glenrose,02-06-2020-15-31.jpeg,6,2,2020,15,31,4
Glenrose,02-06-2020-15-41.jpeg,6,2,2020,15,41,2
Glenrose,02-06-2020-15-51.jpeg,6,2,2020,15,51,2
Glenrose,02-06-2020-16-02.jpeg,6,2,2020,16,2,2
Glenrose,02-06-2020-16-12.jpeg,6,2,2020,16,12,3
Glenrose,02-06-2020-16-22.jpeg,6,2,2020,16,22,5
Glenrose,02-06-2020-16-32.jpeg,6,2,2020,16,32,5
Glenrose,02-06-2020-16-42.jpeg,6,2,2020,16,42,4
Glenrose,02-06-2020-16-52.jpeg,6,2,2020,16,52,4
Glenrose,02-06-2020-17-02.jpeg,6,2,2020,17,2,3
Glenrose,02-06-2020-17-12.jpeg,6,2,2020,17,12,3
Glenrose,02-06-2020-17-22.jpeg,6,2,2020,17,22,3
Glenrose,02-06-2020-17-32.jpeg,6,2,2020,17,32,2
Glenrose,02-06-2020-17-42.jpeg,6,2,2020,17,42,1
Glenrose,02-06-2020-17-52.jpeg,6,2,2020,17,52,1
Glenrose,02-06-2020-18-02.jpeg,6,2,2020,18,2,1
Glenrose,02-06-2020-18-12.jpeg,6,2,2020,18,12,4
Glenrose,02-06-2020-18-22.jpeg,6,2,2020,18,22,3
Glenrose,02-06-2020-18-32.jpeg,6,2,2020,18,32,4
Glenrose,02-06-2020-18-42.jpeg,6,2,2020,18,42,5
Glenrose,02-06-2020-18-53.jpeg,6,2,2020,18,53,3
Glenrose,02-06-2020-19-04.jpeg,6,2,2020,19,4,3
Glenrose,02-06-2020-19-15.jpeg,6,2,2020,19,15,6
Glenrose,02-06-2020-19-26.jpeg,6,2,2020,19,26,5
Glenrose,02-06-2020-19-37.jpeg,6,2,2020,19,37,4
Glenrose,02-06-2020-19-47.jpeg,6,2,2020,19,47,6
Glenrose,02-06-2020-19-57.jpeg,6,2,2020,19,57,5
Glenrose,02-06-2020-20-07.jpeg,6,2,2020,20,7,5
Glenrose,02-06-2020-20-18.jpeg,6,2,2020,20,18,5
Glenrose,02-06-2020-20-28.jpeg,6,2,2020,20,28,4
Glenrose,02-06-2020-20-38.jpeg,6,2,2020,20,38,4
Glenrose,02-06-2020-20-48.jpeg,6,2,2020,20,48,6
Glenrose,02-06-2020-20-58.jpeg,6,2,2020,20,58,5
Glenrose,02-06-2020-21-08.jpeg,6,2,2020,21,8,3
Glenrose,02-06-2020-21-19.jpeg,6,2,2020,21,19,2
Glenrose,02-06-2020-21-30.jpeg,6,2,2020,21,30,1
Glenrose,02-06-2020-21-40.jpeg,6,2,2020,21,40,1
Glenrose,02-06-2020-21-50.jpeg,6,2,2020,21,50,0
